time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
512208,2131,512176,512209,not looking,17,511734,516188,182
512241,2132,512210,512243,not looking,17,511734,516188,182
512274,2133,512244,512277,not looking,17,511734,516188,182
512307,2134,512278,512311,not looking,17,511734,516188,182
512340,2135,512312,512345,not looking,17,511734,516188,182
512373,2136,512346,512379,not looking,17,511734,516188,182
512406,2137,512380,512413,not looking,17,511734,516188,182
512439,2138,512414,512447,left,17,511734,516188,182
512472,2139,512448,512481,left,17,511734,516188,182
512505,2140,512482,512515,middle,17,511734,516188,182
512538,2141,512516,512549,middle,17,511734,516188,182
512571,2142,512550,512583,middle,17,511734,516188,182
512604,2143,512584,512617,middle,17,511734,516188,182
512637,2144,512618,512651,middle,17,511734,516188,182
512670,2145,512652,512685,middle,17,511734,516188,182
512703,2146,512686,512719,middle,17,511734,516188,182
512736,2147,512720,512753,middle,17,511734,516188,182
512769,2148,512754,512787,middle,17,511734,516188,182
512802,2149,512788,512821,middle,17,511734,516188,182
512835,2150,512822,512855,middle,17,511734,516188,182
512868,2151,512856,512889,middle,17,511734,516188,182
512901,2152,512890,512923,middle,17,511734,516188,182
512934,2153,512924,512957,middle,17,511734,516188,182
512967,2154,512958,512991,middle,17,511734,516188,182
513000,2155,512992,513025,middle,17,511734,516188,182
513033,2156,513026,513059,middle,17,511734,516188,182
513066,2157,513060,513093,middle,17,511734,516188,182
513099,2158,513094,513127,middle,17,511734,516188,182
513132,2159,513128,513161,middle,17,511734,516188,182
513165,2160,513162,513195,middle,17,511734,516188,182
513198,2161,513196,513229,middle,17,511734,516188,182
513231,2162,513230,513263,middle,17,511734,516188,182
513264,2163,513264,513297,middle,17,511734,516188,182
513297,2163,513264,513297,middle,17,511734,516188,182
513330,2164,513298,513331,middle,17,511734,516188,182
513363,2165,513332,513365,middle,17,511734,516188,182
513396,2166,513366,513399,not looking,17,511734,516188,182
513429,2167,513400,513433,not looking,17,511734,516188,182
513462,2168,513434,513467,not looking,17,511734,516188,182
513495,2169,513468,513501,not looking,17,511734,516188,182
513528,2170,513502,513535,not looking,17,511734,516188,182
513561,2171,513536,513569,not looking,17,511734,516188,182
513594,2172,513570,513603,not looking,17,511734,516188,182
513627,2173,513604,513637,not looking,17,511734,516188,182
513660,2174,513638,513671,middle,17,511734,516188,182
513693,2175,513672,513705,middle,17,511734,516188,182
513726,2176,513706,513739,middle,17,511734,516188,182
513759,2177,513740,513773,middle,17,511734,516188,182
513792,2178,513774,513807,middle,17,511734,516188,182
513825,2179,513808,513841,middle,17,511734,516188,182
513858,2180,513842,513875,middle,17,511734,516188,182
513891,2181,513876,513909,middle,17,511734,516188,182
513924,2182,513910,513943,middle,17,511734,516188,182
513957,2183,513944,513977,middle,17,511734,516188,182
513990,2184,513978,514011,middle,17,511734,516188,182
514023,2185,514012,514045,middle,17,511734,516188,182
514056,2186,514046,514079,middle,17,511734,516188,182
514089,2187,514080,514113,middle,17,511734,516188,182
514122,2188,514114,514147,middle,17,511734,516188,182
514155,2189,514148,514181,middle,17,511734,516188,182
514188,2190,514182,514215,middle,17,511734,516188,182
514221,2191,514216,514249,middle,17,511734,516188,182
514254,2192,514250,514283,middle,17,511734,516188,182
514287,2193,514284,514317,middle,17,511734,516188,182
514320,2194,514318,514351,middle,17,511734,516188,182
514353,2195,514352,514385,middle,17,511734,516188,182
514386,2196,514386,514419,middle,17,511734,516188,182
514419,2196,514386,514419,middle,17,511734,516188,182
514452,2197,514420,514453,middle,17,511734,516188,182
514485,2198,514454,514487,middle,17,511734,516188,182
514518,2199,514488,514521,middle,17,511734,516188,182
514551,2200,514522,514555,middle,17,511734,516188,182
514584,2201,514556,514589,middle,17,511734,516188,182
514617,2202,514590,514623,middle,17,511734,516188,182
514650,2203,514624,514657,middle,17,511734,516188,182
514683,2204,514658,514691,middle,17,511734,516188,182
514716,2205,514692,514725,middle,17,511734,516188,182
514749,2206,514726,514759,middle,17,511734,516188,182
514782,2207,514760,514793,middle,17,511734,516188,182
514815,2208,514794,514827,middle,17,511734,516188,182
514848,2209,514828,514861,middle,17,511734,516188,182
514881,2210,514862,514895,not looking,17,511734,516188,182
514914,2211,514896,514929,not looking,17,511734,516188,182
514947,2212,514930,514963,not looking,17,511734,516188,182
514980,2213,514964,514997,not looking,17,511734,516188,182
515013,2214,514998,515031,not looking,17,511734,516188,182
515046,2215,515032,515065,not looking,17,511734,516188,182
515079,2216,515066,515099,not looking,17,511734,516188,182
515112,2217,515100,515133,not looking,17,511734,516188,182
515145,2218,515134,515167,not looking,17,511734,516188,182
515178,2219,515168,515201,not looking,17,511734,516188,182
515211,2220,515202,515235,not looking,17,511734,516188,182
515244,2221,515236,515269,not looking,17,511734,516188,182
515277,2222,515270,515303,not looking,17,511734,516188,182
515310,2223,515304,515337,middle,17,511734,516188,182
515343,2224,515338,515371,middle,17,511734,516188,182
515376,2225,515372,515405,left,17,511734,516188,182
515409,2226,515406,515439,left,17,511734,516188,182
515442,2227,515440,515473,left,17,511734,516188,182
515475,2228,515474,515507,left,17,511734,516188,182
515508,2229,515508,515541,left,17,511734,516188,182
515541,2229,515508,515541,left,17,511734,516188,182
515574,2230,515542,515575,left,17,511734,516188,182
515607,2231,515576,515609,left,17,511734,516188,182
515640,2232,515610,515643,left,17,511734,516188,182
515673,2233,515644,515677,left,17,511734,516188,182
515706,2234,515678,515711,left,17,511734,516188,182
515739,2235,515712,515745,left,17,511734,516188,182
515772,2236,515746,515779,left,17,511734,516188,182
515805,2237,515780,515813,left,17,511734,516188,182
515838,2238,515814,515847,left,17,511734,516188,182
515871,2239,515848,515881,left,17,511734,516188,182
515904,2240,515882,515915,left,17,511734,516188,182
515937,2241,515916,515949,left,17,511734,516188,182
515970,2242,515950,515983,left,17,511734,516188,182
516003,2243,515984,516017,left,17,511734,516188,182
516036,2244,516018,516051,inbetween,17,511734,516188,182
516069,2245,516052,516085,inbetween,17,511734,516188,182
516102,2246,516086,516119,inbetween,17,511734,516188,182
516135,2247,516120,516153,inbetween,17,511734,516188,182
516168,2248,516154,516187,inbetween,17,511734,516188,182
529731,2249,529720,529753,middle,18,529720,534208,492
529764,2250,529754,529787,middle,18,529720,534208,492
529797,2251,529788,529821,middle,18,529720,534208,492
529830,2252,529822,529855,middle,18,529720,534208,492
529863,2253,529856,529889,middle,18,529720,534208,492
529896,2254,529890,529923,middle,18,529720,534208,492
529929,2255,529924,529957,middle,18,529720,534208,492
529962,2256,529958,529991,middle,18,529720,534208,492
529995,2257,529992,530025,not looking,18,529720,534208,492
530028,2258,530026,530059,not looking,18,529720,534208,492
530061,2259,530060,530093,not looking,18,529720,534208,492
530094,2260,530094,530127,not looking,18,529720,534208,492
530127,2260,530094,530127,not looking,18,529720,534208,492
530160,2261,530128,530161,not looking,18,529720,534208,492
530193,2262,530162,530195,not looking,18,529720,534208,492
530226,2263,530196,530229,not looking,18,529720,534208,492
530259,2264,530230,530263,not looking,18,529720,534208,492
530292,2265,530264,530297,not looking,18,529720,534208,492
530325,2266,530298,530331,not looking,18,529720,534208,492
530358,2267,530332,530365,not looking,18,529720,534208,492
530391,2268,530366,530399,not looking,18,529720,534208,492
530424,2269,530400,530433,not looking,18,529720,534208,492
530457,2270,530434,530467,not looking,18,529720,534208,492
530490,2271,530468,530501,not looking,18,529720,534208,492
530523,2272,530502,530535,inbetween,18,529720,534208,492
530556,2273,530536,530569,middle,18,529720,534208,492
530589,2274,530570,530603,middle,18,529720,534208,492
530622,2275,530604,530637,middle,18,529720,534208,492
530655,2276,530638,530671,middle,18,529720,534208,492
530688,2277,530672,530705,middle,18,529720,534208,492
530721,2278,530706,530739,middle,18,529720,534208,492
530754,2279,530740,530773,middle,18,529720,534208,492
530787,2280,530774,530807,middle,18,529720,534208,492
530820,2281,530808,530841,middle,18,529720,534208,492
530853,2282,530842,530875,middle,18,529720,534208,492
530886,2283,530876,530909,middle,18,529720,534208,492
530919,2284,530910,530943,middle,18,529720,534208,492
530952,2285,530944,530977,middle,18,529720,534208,492
530985,2286,530978,531011,not looking,18,529720,534208,492
531018,2287,531012,531045,not looking,18,529720,534208,492
531051,2288,531046,531079,not looking,18,529720,534208,492
531084,2289,531080,531113,not looking,18,529720,534208,492
531117,2290,531114,531147,not looking,18,529720,534208,492
531150,2291,531148,531181,not looking,18,529720,534208,492
531183,2292,531182,531215,not looking,18,529720,534208,492
531216,2293,531216,531249,not looking,18,529720,534208,492
531249,2293,531216,531249,not looking,18,529720,534208,492
531282,2294,531250,531283,middle,18,529720,534208,492
531315,2295,531284,531317,left,18,529720,534208,492
531348,2296,531318,531351,left,18,529720,534208,492
531381,2297,531352,531385,left,18,529720,534208,492
531414,2298,531386,531419,left,18,529720,534208,492
531447,2299,531420,531453,left,18,529720,534208,492
531480,2300,531454,531487,left,18,529720,534208,492
531513,2301,531488,531521,left,18,529720,534208,492
531546,2302,531522,531555,left,18,529720,534208,492
531579,2303,531556,531589,left,18,529720,534208,492
531612,2304,531590,531623,middle,18,529720,534208,492
531645,2305,531624,531657,right,18,529720,534208,492
531678,2306,531658,531691,not looking,18,529720,534208,492
531711,2307,531692,531725,not looking,18,529720,534208,492
531744,2308,531726,531759,not looking,18,529720,534208,492
531777,2309,531760,531793,not looking,18,529720,534208,492
531810,2310,531794,531827,not looking,18,529720,534208,492
531843,2311,531828,531861,not looking,18,529720,534208,492
531876,2312,531862,531895,not looking,18,529720,534208,492
531909,2313,531896,531929,not looking,18,529720,534208,492
531942,2314,531930,531963,not looking,18,529720,534208,492
531975,2315,531964,531997,not looking,18,529720,534208,492
532008,2316,531998,532031,not looking,18,529720,534208,492
532041,2317,532032,532065,not looking,18,529720,534208,492
532074,2318,532066,532099,not looking,18,529720,534208,492
532107,2319,532100,532133,not looking,18,529720,534208,492
532140,2320,532134,532167,not looking,18,529720,534208,492
532173,2321,532168,532201,not looking,18,529720,534208,492
532206,2322,532202,532235,not looking,18,529720,534208,492
532239,2323,532236,532269,not looking,18,529720,534208,492
532272,2324,532270,532303,not looking,18,529720,534208,492
532305,2325,532304,532337,not looking,18,529720,534208,492
532338,2326,532338,532371,not looking,18,529720,534208,492
532371,2326,532338,532371,not looking,18,529720,534208,492
532404,2327,532372,532405,not looking,18,529720,534208,492
532437,2328,532406,532439,not looking,18,529720,534208,492
532470,2329,532440,532473,not looking,18,529720,534208,492
532503,2330,532474,532507,not looking,18,529720,534208,492
532536,2331,532508,532541,not looking,18,529720,534208,492
532569,2332,532542,532575,not looking,18,529720,534208,492
532602,2333,532576,532609,not looking,18,529720,534208,492
532635,2334,532610,532643,not looking,18,529720,534208,492
532668,2335,532644,532677,not looking,18,529720,534208,492
532701,2336,532678,532711,not looking,18,529720,534208,492
532734,2337,532712,532745,not looking,18,529720,534208,492
532767,2338,532746,532779,not looking,18,529720,534208,492
532800,2339,532780,532813,not looking,18,529720,534208,492
532833,2340,532814,532847,not looking,18,529720,534208,492
532866,2341,532848,532881,not looking,18,529720,534208,492
532899,2342,532882,532915,not looking,18,529720,534208,492
532932,2343,532916,532949,not looking,18,529720,534208,492
532965,2344,532950,532983,not looking,18,529720,534208,492
532998,2345,532984,533017,not looking,18,529720,534208,492
533031,2346,533018,533051,not looking,18,529720,534208,492
533064,2347,533052,533085,not looking,18,529720,534208,492
533097,2348,533086,533119,not looking,18,529720,534208,492
533130,2349,533120,533153,not looking,18,529720,534208,492
533163,2350,533154,533187,not looking,18,529720,534208,492
533196,2351,533188,533221,not looking,18,529720,534208,492
533229,2352,533222,533255,not looking,18,529720,534208,492
533262,2353,533256,533289,not looking,18,529720,534208,492
533295,2354,533290,533323,not looking,18,529720,534208,492
533328,2355,533324,533357,not looking,18,529720,534208,492
533361,2356,533358,533391,not looking,18,529720,534208,492
533394,2357,533392,533425,not looking,18,529720,534208,492
533427,2358,533426,533459,not looking,18,529720,534208,492
533460,2359,533460,533493,not looking,18,529720,534208,492
533493,2359,533460,533493,not looking,18,529720,534208,492
533526,2360,533494,533527,not looking,18,529720,534208,492
533559,2361,533528,533561,not looking,18,529720,534208,492
533592,2362,533562,533595,not looking,18,529720,534208,492
533625,2363,533596,533629,not looking,18,529720,534208,492
533658,2364,533630,533663,not looking,18,529720,534208,492
533691,2365,533664,533697,not looking,18,529720,534208,492
